Id,SalePrice
1461,128614.96277554892
1462,153885.83405254607
1463,174743.3718269744
1464,182967.4186363635
1465,197189.93055023716
1466,182954.1824984548
1467,167988.32016728862
1468,175350.7407320769
1469,181809.93030783834
1470,118222.00030504898
1471,196385.64428555325
1472,91736.85182179954
1473,94874.91765065132
1474,153307.66054869504
1475,145756.07325733308
1476,366855.9691451141
1477,251944.92231778687
1478,291294.2366435668
1479,253548.5685857157
1480,439584.5096383653
1481,316695.28695491183
1482,205621.0906520147
1483,173310.48517617935
1484,173954.47763947878
1485,172569.76881809183
1486,201248.97786244404
1487,335480.56935338344
1488,235823.93697339925
1489,208338.15779388385
1490,192913.00916903222
1491,192222.29481568304
1492,98310.4752932457
1493,173852.79819609877
1494,295893.3220083686
1495,301006.8178011897
1496,225323.06038674078
1497,179640.83786409895
1498,153106.97553882157
1499,151279.6303587483
1500,152841.77909052884
1501,174368.51878936792
1502,158507.77969197932
1503,286935.3949148363
1504,230166.0642941803
1505,214198.65076524235
1506,178655.0529133279
1507,213827.7242543768
1508,196643.0875898851
1509,162232.6825846215
1510,150843.56243930562
1511,149601.48952134227
1512,165398.62716857076
1513,143457.85269234722
1514,158299.5907291836
1515,179344.83755397898
1516,160502.92355400368
1517,151875.7135872392
1518,126649.187246919
1519,222716.60061476124
1520,137928.40361811942
1521,143848.83137371426
1522,162075.49980950076
1523,116914.95580837244
1524,125120.19435539725
1525,124127.14196069962
1526,127531.58006644722
1527,97703.02631290654
1528,128539.88951617543
1529,142933.27307105277
1530,166084.68845808812
1531,123958.76960906043
1532,110180.29541974113
1533,141533.204078455
1534,117370.27641982888
1535,152982.28567083
1536,117665.87726070733
1537,70773.89242829102
1538,179450.9697060338
1539,229395.12342088844
1540,106560.3339549575
1541,150540.22167569294
1542,145206.17530793967
1543,218850.7583346377
1544,81908.85561104609
1545,101277.63205048084
1546,120817.52891415035
1547,136661.2688204693
1548,134031.47850949905
1549,106294.40238140081
1550,142187.72647555338
1551,116684.45165714712
1552,136778.2092730862
1553,139771.3862684636
1554,114098.02305144143
1555,173749.06259323703
1556,93809.70232599165
1557,120045.85061273506
1558,86758.28600115409
1559,102036.38406245685
1560,150228.69044919877
1561,144902.56002026566
1562,128225.57689559518
1563,123857.24615506183
1564,158860.40468554656
1565,155543.07314086097
1566,210660.2570323795
1567,77034.90710458958
1568,220973.4449128693
1569,141257.56741825063
1570,123738.91041851843
1571,127931.0152160678
1572,143450.0299502686
1573,241773.47592559448
1574,107870.86906670292
1575,206899.91555239208
1576,208291.2000499014
1577,204654.51074218212
1578,150158.42147112658
1579,141525.31047777217
1580,193650.28691708975
1581,141898.18075168703
1582,126891.44077699105
1583,329581.34200107993
1584,235652.95848518785
1585,140157.34887636284
1586,65756.04639793313
1587,104316.55403890315
1588,148113.59251909133
1589,102470.23830500657
1590,133037.46134331106
1591,108028.82231927516
1592,118152.32028643432
1593,114396.57783529375
1594,125396.50330031589
1595,118856.65710381929
1596,236588.3196785978
1597,168295.10864400674
1598,182335.35141280064
1599,198413.19577706823
1600,190175.50421398057
1601,72512.83212041855
1602,109584.54729732563
1603,89071.20416676615
1604,271804.33875541383
1605,248064.8316410108
1606,171920.84440466558
1607,160255.39076799256
1608,209254.15937572197
1609,195954.11501960142
1610,156496.97856228676
1611,153427.2753594257
1612,152038.1836533119
1613,163026.87461750326
1614,120860.6117089806
1615,85389.70960506261
1616,81217.1253256728
1617,86460.58388026217
1618,128624.24467049316
1619,131201.390844483
1620,146598.6213376717
1621,138098.85602136422
1622,149661.30247615624
1623,304330.8856197612
1624,206192.84418005755
1625,134765.61425799303
1626,172009.87983609622
1627,188435.24367694237
1628,276532.4583364952
1629,173347.77372253386
1630,348808.24204532104
1631,218861.61403882634
1632,242117.01774603096
1633,170414.11031991194
1634,180810.8750445657
1635,178611.88078607307
1636,160163.0645073092
1637,177832.75506314772
1638,214997.1780278954
1639,185840.7680036114
1640,252659.80592966065
1641,186590.13026016473
1642,217906.47108157747
1643,221093.87389771125
1644,222200.51474708976
1645,174491.309863027
1646,154694.8999828355
1647,163515.4793540125
1648,140826.71565774182
1649,140796.78576591352
1650,120370.48976692157
1651,123768.1446864363
1652,91298.32791343055
1653,95850.87620562052
1654,153135.37912705605
1655,162094.9898121588
1656,150983.15999680985
1657,153153.86744462536
1658,150682.1050467585
1659,149767.6307361315
1660,145361.3959526085
1661,432626.3330268037
1662,363173.76253574743
1663,379290.6226037144
1664,388979.9292816112
1665,301396.0925627891
1666,331036.5118680671
1667,358775.8270635016
1668,321826.88200117537
1669,290148.84905090707
1670,327042.5737086683
1671,258636.82030664652
1672,459881.8661015315
1673,301857.9716329361
1674,247493.5537100244
1675,186223.06637033686
1676,188716.27336974288
1677,211684.35718883824
1678,451195.5893820882
1679,372706.0362014269
1680,324107.19312029384
1681,259258.5683803037
1682,296942.53949341783
1683,185756.0859429559
1684,169635.00699232667
1685,172060.21711149154
1686,166741.39325993546
1687,167103.4411320241
1688,187276.2388335929
1689,187782.91119382894
1690,183822.1789779575
1691,176238.15703960243
1692,252377.66819062005
1693,169939.314470603
1694,183701.15167213822
1695,169112.9593597154
1696,266499.3499322991
1697,170601.08667589267
1698,344999.10574470373
1699,318268.371163095
1700,233847.2937348581
1701,266952.8986799045
1702,252388.78056451306
1703,250000.10299738415
1704,301129.24739492335
1705,220702.8810988786
1706,414391.85931393877
1707,215734.2396882903
1708,211468.14461867907
1709,267678.1692517253
1710,216794.0582908193
1711,248262.71329606773
1712,235834.9487181891
1713,251314.90241225032
1714,222761.43380594664
1715,199043.23898415384
1716,194946.69975693297
1717,172932.4275617085
1718,136449.82774457498
1719,206098.4980455377
1720,250264.19033214916
1721,180247.48037299287
1722,130147.35284508097
1723,156410.44381182527
1724,214831.9408637073
1725,230299.99038718693
1726,183976.8825434924
1727,170590.66976883856
1728,185799.43997341522
1729,166569.50565464736
1730,163041.05939269735
1731,122306.3362726885
1732,130317.03472021641
1733,130946.6960424064
1734,132444.595526747
1735,133681.33471742953
1736,116789.21412826268
1737,361378.79204279
1738,216967.53577114354
1739,272624.83301902603
1740,173220.37867859093
1741,173382.5452545253
1742,174325.46256415133
1743,173828.63678418024
1744,323269.6833650784
1745,239268.45371593704
1746,258091.05222631976
1747,217699.36674781318
1748,204966.89013193763
1749,159866.5343552607
1750,148208.82116047776
1751,231520.40725854805
1752,125309.80985811597
1753,142045.96300302635
1754,210556.5252951618
1755,166619.9676911649
1756,119067.96939025255
1757,120224.83241553715
1758,141247.65913754643
1759,169132.35429584462
1760,159334.30719094272
1761,157953.78883409797
1762,167962.63807807688
1763,164888.85259467328
1764,117165.17462090885
1765,170585.31240314743
1766,165765.18487054025
1767,202816.10724908835
1768,138520.90267205058
1769,170035.72750426634
1770,140005.9419391854
1771,135472.8032001776
1772,140349.17852542776
1773,139861.0400092934
1774,127264.00136062664
1775,134190.86817407556
1776,120404.35227220361
1777,116010.6059113129
1778,130221.26148022572
1779,113712.89010905304
1780,176567.07034724968
1781,131479.77587222873
1782,100454.14223833913
1783,131472.5617480039
1784,93777.4061777412
1785,114582.41186649451
1786,137311.8652273096
1787,166441.54459464946
1788,59243.95245242036
1789,90483.05024251941
1790,79973.10827199364
1791,161865.9300348948
1792,155759.8662593173
1793,131208.167811144
1794,140688.61441267
1795,144056.81193642083
1796,118079.99663700728
1797,110555.61068922271
1798,122851.0783884635
1799,114495.31931387311
1800,122244.72597884038
1801,131042.39710824714
1802,151192.6569215668
1803,150507.05597312684
1804,139815.0495389204
1805,132538.84167450742
1806,115137.14508093218
1807,144797.18494819713
1808,123337.37789326986
1809,126257.3541087877
1810,144390.7397522685
1811,110159.41784149999
1812,114405.44610211725
1813,124001.42972296017
1814,100081.93627730665
1815,61667.6154866218
1816,99408.74680769417
1817,112392.94534248499
1818,136727.35504913455
1819,117957.82563193621
1820,73217.32885397272
1821,119964.88314605491
1822,148210.70860751456
1823,55558.88789093564
1824,132912.88192091062
1825,134976.49756408195
1826,102500.6342268052
1827,106991.31707127756
1828,137627.0306539417
1829,112904.05901440726
1830,139098.97493255182
1831,169969.49262596012
1832,108212.1182449286
1833,138988.08201270984
1834,134796.25859517415
1835,165719.19692332685
1836,133216.96515810562
1837,102758.90831274983
1838,132099.02835863852
1839,82591.70086521652
1840,163052.6155087265
1841,149524.0975632113
1842,86660.37447051554
1843,145283.9492681183
1844,128156.058433248
1845,151663.98390589465
1846,152222.47768923405
1847,147025.32975088048
1848,63316.8410025887
1849,115187.78449799106
1850,129150.41846838997
1851,150202.0240484263
1852,129526.31979874536
1853,132623.74436054885
1854,176622.22335003756
1855,148356.84275064312
1856,219239.8531765474
1857,158039.10801161636
1858,136769.23572397567
1859,121584.12940361603
1860,153845.7957675581
1861,121230.69574054706
1862,261537.77757282867
1863,257275.87011880812
1864,257275.87011880812
1865,302452.040136324
1866,319680.7463879456
1867,236763.26145673558
1868,313904.2178551381
1869,194342.53102103475
1870,240390.1607102922
1871,238211.42909780887
1872,169234.40516501924
1873,224357.89599128932
1874,143871.6981561692
1875,205726.68946195045
1876,190820.71509496134
1877,207937.0579352895
1878,208914.58064778088
1879,134711.56587953056
1880,136286.95606469476
1881,230436.2058425496
1882,254995.0110331299
1883,197034.52044308453
1884,221233.94837415716
1885,266107.6654514747
1886,311875.06209258194
1887,200906.39597456815
1888,275232.85927440657
1889,166941.04900463592
1890,133046.04110549708
1891,141158.08081784818
1892,113358.32919356649
1893,133799.7651101217
1894,127502.51958681563
1895,149782.99059543625
1896,128520.42048123425
1897,119777.9354221896
1898,104442.1274158009
1899,133846.6142843725
1900,153173.9705963913
1901,163126.94753620258
1902,134549.99818514043
1903,224746.3343906839
1904,133308.14649616284
1905,173805.73249731417
1906,154499.1924289011
1907,199586.7654804353
1908,108097.40908560833
1909,133806.93105506888
1910,126418.52884516225
1911,192938.43987492
1912,277295.3074476091
1913,138997.13156160558
1914,55211.19645706979
1915,315309.1334428292
1916,71789.96584606674
1917,254247.51362128675
1918,136942.75132508905
1919,159038.27991537267
1920,151736.0765018312
1921,399811.60256284114
1922,310534.0189795694
1923,198276.39530129117
1924,229817.9668803038
1925,223154.42655517813
1926,381773.73300199705
1927,142234.86830244886
1928,164724.8469606355
1929,126317.02467048912
1930,125527.52586483504
1931,139566.30272219193
1932,137021.328057435
1933,165372.80594300255
1934,182507.5521015146
1935,176569.9771304754
1936,187935.10555825554
1937,181688.18299587787
1938,165993.06201137963
1939,238237.69080412222
1940,198675.15627619304
1941,176874.4647754902
1942,191660.99293622363
1943,194732.10988963032
1944,313598.2033325093
1945,357393.6277609494
1946,154617.33254948413
1947,313663.00508363807
1948,160189.94101621938
1949,244444.48826447187
1950,181633.89057263845
1951,283444.0120515243
1952,243651.96192653597
1953,168110.7625057094
1954,206691.20214972176
1955,132255.78895059967
1956,275143.03185256396
1957,169032.90762921565
1958,314503.1699080433
1959,139267.21904860652
1960,117144.34967288678
1961,118952.47848821741
1962,93013.62222476336
1963,102482.52802512758
1964,114618.2334491155
1965,150355.1886566925
1966,155647.42648041958
1967,284228.5204666901
1968,376204.30519366777
1969,371051.0842470802
1970,418586.71025409375
1971,353107.39194545266
1972,358201.3031478569
1973,267357.85292987974
1974,314080.5119715289
1975,453365.6935973887
1976,274619.1071023157
1977,333558.3369477319
1978,345192.7152448796
1979,320728.30174612685
1980,195363.20258494822
1981,334633.0839712377
1982,228326.67960256975
1983,212896.09951933377
1984,167917.1030707395
1985,198988.73359718194
1986,207797.5700014021
1987,183502.28288165285
1988,177676.07846097005
1989,187334.8892771876
1990,220687.5010369031
1991,216839.76723783163
1992,213734.62541062268
1993,170940.13256247167
1994,254392.24056560086
1995,185573.52835756005
1996,250699.79449160688
1997,314153.03434498835
1998,342347.1629538411
1999,243040.40251981284
2000,302085.96270185977
2001,254088.1847517669
2002,232820.92449704977
2003,248513.56495407625
2004,255832.70003866055
2005,226991.6763992061
2006,219174.8081537492
2007,243139.16485026467
2008,198978.75192598708
2009,189592.8378117489
2010,189688.60834489466
2011,140075.62603013605
2012,181322.1781507569
2013,180083.75895059406
2014,189384.54643633496
2015,196798.90638455446
2016,191880.06773445493
2017,203998.75447951813
2018,123859.46576169989
2019,135347.6010315294
2020,121158.87235911237
2021,116527.5428554142
2022,179262.6253470008
2023,153360.6857561262
2024,215428.97892889546
2025,365736.04214809
2026,177054.27914501395
2027,148814.5370405752
2028,155937.71550572937
2029,172105.66222586177
2030,279144.8492080378
2031,248479.6661798036
2032,262660.17000296863
2033,268158.71260255476
2034,163731.63624326797
2035,207824.00760259476
2036,189063.93779392028
2037,193369.4090721311
2038,326270.00627722894
2039,203620.81368631302
2040,371538.66692084254
2041,278459.58935720247
2042,205741.8977713241
2043,167489.72482565392
2044,171109.92651391
2045,230114.525387082
2046,135731.0328178929
2047,154739.02058822074
2048,133385.07437998612
2049,133845.6597797763
2050,173213.23166598
2051,103511.38852394866
2052,135109.02100581734
2053,146127.8523948627
2054,79963.52501808672
2055,151601.54017293523
2056,127685.3593228325
2057,128917.9902497332
2058,210803.39670996612
2059,125767.88043397065
2060,161768.87817162494
2061,169376.3755592486
2062,139234.95645759974
2063,110405.70656199694
2064,139119.3562879203
2065,124311.25079592507
2066,167929.44280454528
2067,120413.89899733439
2068,134539.26309353614
2069,85377.66310804464
2070,111978.74493756615
2071,89425.35765234128
2072,137067.57912034082
2073,135868.32905273262
2074,183219.77812008566
2075,148100.2390255081
2076,121818.43563117571
2077,147336.83484980997
2078,131699.39290593858
2079,128515.19593010224
2080,115216.42563157796
2081,124480.75870298402
2082,128542.59502579788
2083,143431.18675174998
2084,112589.661868711
2085,131304.3239363838
2086,107993.52639000266
2087,123912.45659479055
2088,106968.82448324638
2089,89878.1788447507
2090,130268.52486156214
2091,122494.94338200736
2092,128788.35525641305
2093,135791.26921411607
2094,144258.93365628156
2095,150889.5415622594
2096,86311.04852461675
2097,98435.25913803116
2098,149394.49469403643
2099,58460.61311450272
2100,106218.10596252086
2101,124385.62975062677
2102,148038.61362334547
2103,103824.2853709004
2104,132737.66441486214
2105,125594.08175808264
2106,78615.50228317044
2107,246671.03421198128
2108,119403.80648655593
2109,116558.71170862185
2110,123765.67652739192
2111,150842.48445477005
2112,137305.16897153296
2113,117153.69959957876
2114,109655.99013120626
2115,146217.774226035
2116,110759.57397254808
2117,153553.60985288932
2118,119450.89424215857
2119,105886.33341906061
2120,112312.36619175812
2121,110575.96717195524
2122,99291.72637278803
2123,90395.59525199994
2124,202888.316742646
2125,128893.22457208761
2126,154817.282154098
2127,150499.9446645291
2128,120718.14971023379
2129,101564.07107263283
2130,143242.43290649875
2131,155021.91882959945
2132,117130.87329185531
2133,112458.08600610906
2134,120481.97260539234
2135,101900.97967065974
2136,85673.22817358673
2137,115402.26740885762
2138,137845.10639001185
2139,154187.91038733648
2140,136008.14835695032
2141,130975.35965885472
2142,135950.46918011643
2143,142726.95847029018
2144,110387.90670777872
2145,136925.87260159227
2146,146021.05640215919
2147,159134.84469286035
2148,124266.18105426923
2149,136679.9559796955
2150,230513.68506893155
2151,140653.6080840373
2152,164141.96188753165
2153,157721.86452432303
2154,113015.46369022233
2155,131142.12479811162
2156,217035.72567410412
2157,237606.00287060978
2158,236000.75449642926
2159,210238.1054554506
2160,172530.26855119254
2161,252365.99673584773
2162,415883.29227934877
2163,336034.41040615074
2164,251967.62965695933
2165,175169.6631601578
2166,145313.25856376946
2167,204842.60643763366
2168,208824.371574476
2169,192012.92968426505
2170,219871.96252982554
2171,142347.7085131425
2172,140980.61635071356
2173,154709.49379154944
2174,242793.3378812322
2175,303511.0148901228
2176,321765.13255436794
2177,260343.7488716352
2178,221797.5811628229
2179,143917.67598654184
2180,187122.5992154361
2181,191711.59332486836
2182,230249.06667906969
2183,194658.01217297927
2184,136988.69041071882
2185,125568.25625713455
2186,144316.8008565999
2187,147533.78702862735
2188,157089.33773702526
2189,169307.0815414323
2190,84750.63233546726
2191,90235.34089574128
2192,98145.66454380268
2193,95268.56954101352
2194,103898.76673434093
2195,113375.71811732062
2196,106006.0635405017
2197,113626.83550674022
2198,152852.2117157467
2199,159462.98325628042
2200,133126.9290156304
2201,128842.57704587204
2202,189148.13770914817
2203,153498.40004879917
2204,172899.0599498274
2205,113337.48145017687
2206,124924.20791204649
2207,231762.72557219557
2208,226371.24302772176
2209,190181.9708503159
2210,114170.90974300985
2211,114405.50428182755
2212,109844.90757923677
2213,104892.52160471203
2214,140689.55420159057
2215,100784.27006393012
2216,144460.14171708887
2217,70776.34743539379
2218,83966.18960106312
2219,61500.72099302899
2220,69152.82799254813
2221,315754.38442124776
2222,246690.2845932491
2223,259397.17896761716
